Tweet id,Tweet permalink,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,promoted impressions,promoted engagements,promoted engagement rate,promoted retweets,promoted replies,promoted likes,promoted user profile clicks,promoted url clicks,promoted hashtag clicks,promoted detail expands,promoted permalink clicks,promoted app opens,promoted app installs,promoted follows,promoted email tweet,promoted dial phone,promoted media views,promoted media engagements
1.15E+18,https://twitter.com/SuddenlyZen/status/1148769639565914112,"Fire Fighting school. I lost a crap ton in weight. Only it wasn’t poop... it was sweat. So, yeah. It’s kinda like a sauna. Me too! https://t.co/85xSn4gb2A",2019-07-10 01:43 +0000,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1148769160542875648,"Bwahahahaha... Oh, Faux Pelini. I see what you did there. https://t.co/4Z3VdcwQ0l",2019-07-10 01:41 +0000,74,2,0.027027027,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1148768688222289920,This is beautiful. https://t.co/jAJVa7jmL7,2019-07-10 01:39 +0000,41,1,0.024390244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1148709541070065664,"@Chas10Buttigieg I would like to apply to your campaign.  I am a really good analyst.   I am a veteran.  I believe in LGBTQ rights.  I believe that your husband has a good chance of winning.  I just need someone to believe in me.  

Will you follow me and",2019-07-09 21:44 +0000,21,1,0.047619048,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1148209404359004160,I also request to hold all rights to the photo of Scout posted on.  As I know how that picture happened.  You see...,2019-07-08 12:37 +0000,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1148198298106261504,"Twitter, I have decided to take ownership of my brain! 

#RebelBoldly
#TrustMyself
#BreakingNews

#SuddenlyZen",2019-07-08 11:53 +0000,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1148166614434500608,"@greeleygov @GreeleyTribune @GreeleyFire Hey, Greeley Colorado!  Things look amazing out there.  I wouldn't mind moving to Greeley.  It reminds me of Chicago.  My home town.  I also liked FoCo.  @fortcollinsgov 
Also:  @SuddenlyZen This is Scout https://t",2019-07-08 09:47 +0000,108,3,0.027777778,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1148162079834034176,But I am willing to try.  And that has to count for something. https://t.co/yr7oZAarpQ,2019-07-08 09:29 +0000,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1148161882886328320,"@JasonKander @dianakander My future wife told me to check out your twitter feed.  And I listened.  And I trusted.  And I don't really know what that means... to trust.  To trust myself.  To trust my service dog, Scout.",2019-07-08 09:28 +0000,78,1,0.012820513,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1148161483756298242,@JasonKander Because I wanted to see my son.  I haven't seen him in years.  And I gave up and decided to face all of my fears... and show the world that I am a safe and loving dad.  I was willing to embarrass myself to a nation to be with my son.,2019-07-08 09:26 +0000,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1148160975750619136,@JasonKander I really appreciate you working with me.  I made a decision.  I chose to live.  I chose to begin the healing process.  And I did it in the most embarrassing way possible.  I chose to document what recovery looked like on Twitter.,2019-07-08 09:24 +0000,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1148157405198372864,"@potus @POTUSPressPool @RoguePOTUSStaff @realDonaldTrump Hang in there.  Leading an entire country is a pretty big job.  Scout and I are praying for you.

P.S. Have you seen my dog Scout, yet?",2019-07-08 09:10 +0000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1148155660422377472,"@Chas10Buttigieg don't know how to send a DM.  So could you please send one to me first.  That would help a lot.

Also, your husband @PeteButtigieg is doing a great job talking about difficult subjects.  I admire you two.

Good Night.",2019-07-08 09:03 +0000,100,1,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1148153066148864001,"Also, I totally call dibs on the phrase ""Suddenly Zen"" because I have had this account for years and I tried to google it.  Doesn't exist.  

Trade Mark is pending as I intend to register it.  Yeah.  Suddenly Zen.  That is me!",2019-07-08 08:53 +0000,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1148147503348322304,"@Chas10Buttigieg Good Morning!  I am kinda nervous, but I wanted to reach out to you.  I think I am going to be bold and apply to your husband's campaign (@PeteButtigieg).  Please tell him to look for it.  Thanks.",2019-07-08 08:31 +0000,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1147157892442681346,"Miracle Max the Wizard: Whoo-hoo-hoo, look who knows so much. It just so happens that your friend here is only MOSTLY dead. There's a big difference between mostly dead and all dead. Mostly dead is slightly alive. 

From The Princess Bride",2019-07-05 14:58 +0000,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1147099720247943169,"Good Morning, Twitter!  After spending 3 days in the hospital, I was released yesterday afternoon.

I came home to a letter saying that my housing has been terminated.  That's pretty frustrating.  But I am still grateful.",2019-07-05 11:07 +0000,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145607235038601216,"@potus Please.  For my son.  And for me.  Please approve my disability claim.

Is that too much to ask?",2019-07-01 08:17 +0000,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145607046240362496,@potus I have proof that I am capable enough that I represented myself in a full day trial.  And got everything I wanted.  I just need the transcripts.  And I can't afford $1200.  But I did it.  It really happened.,2019-07-01 08:16 +0000,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145606783660167168,"@potus My PTSD has stolen 10 years of my son's life.  Please, please please... I am begging you with EVERY ounce of my being.  PLEASE let me be a dad... I have pictures of every visit.  I have every court record.",2019-07-01 08:15 +0000,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145606517045059585,@Potus I want to be a dad.  And take my son camping and fishing.  Maybe tour all the national parks.  I want to do something crazy like... visit every baseball stadium.  Have road trips for no good reason.,2019-07-01 08:14 +0000,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145606209757745152,@POTUS I am willing to give you one last chance.  I need some time for my brain to recover.  And I don't know if it will take a 10 months or 10 years.  I just know that I DESPERATELY need to not be afraid that I am going to be homeless again.,2019-07-01 08:12 +0000,81,2,0.024691358,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145605949010436096,@potus To the person reviewing my disability claim.  I have no idea how to prove that my insanity is service connected.  And I am seriously afraid that you will deny my claim.  Please give me 100% so I can learn to live my dreams.,2019-07-01 08:11 +0000,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145605474311692289,"@potus Also can you has the VA call me to talk about my claim?  It was lost.  There is a year gone.  And now it is on hold.  NO idea why.  

Also, I once texted the VA hotline during my suicide attempt. It took 3 days for the VA to realize it.",2019-07-01 08:10 +0000,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145601117449048065,"@potus @realDonaldTrump Crap.  I lost my concentration.  I think I was on a roll.  UGH.

This insanity thing is very tiring.  I am REALLY hungry and I need to sleep.  Also, apparently I stink.  But I am happy.  UGH.  It's like I am homeless again.  Let's ",2019-07-01 07:52 +0000,132,2,0.015151515,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145599936681119745,"@potus I am here to show the world it's okay to have a different point of view.  It's okay to be weird.  And silly.  Did you know, that I rebelled the other day... and decided to try to smoke a cigarette while walking a dog?",2019-07-01 07:48 +0000,97,2,0.020618557,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145599713602879489,@potus I am here to show that it is okay to change my mind and try thing differently.  Because if I never change... how can I adapt.  I think that's Darwin.,2019-07-01 07:47 +0000,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145599360669032448,I have insane amounts of documentation that I have been the most cautious dad ever.  I have pictures of nearly EVERY visit.  Because my exwife told me that he wasn't safe with me.  Because of my PTSD that was undiagnosed.,2019-07-01 07:45 +0000,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145599117093154817,I cannot wait any longer to be a part of your life.  I have carefully planned this all out.  So here is the scoop.,2019-07-01 07:44 +0000,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145598815279439872,I have been EXTREMELY stressed out that I filed a disability claim and it got lost.  And no one knew how to fix it.  So I got a year lost to a stupid paper error.  An entire year of income lost.  While I was homeless.  Due to a paper error.,2019-07-01 07:43 +0000,243,1,0.004115226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145598488371224576,I am really smart when I am dead inside.  But when I actually try and feel my feelings.  I am not very smart.  Some days I don't know how showers work.  And I think I quote a lot of movies.,2019-07-01 07:42 +0000,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145597981648990208,"Also, to my son.  If you ever do anything this stupid and put your whole life on Twitter.  I had a bunch of REALLY serious reasons for doing this.  Including being homeless for 3 years and I can't be a dad as long as I let my disability control me.",2019-07-01 07:40 +0000,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145597679889723392,"@potus I have done SO much work on myself that I finally reached a decision.  I OFFICIALLY CHOOSE LIFE!

I am going to be BOLD and actually LIVE my dreams.  And to make sure I don't do anything TOO crazy.  I will check the Bible often.  Because... you kno",2019-07-01 07:39 +0000,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145557578639978496,"Alright Twitter.  I gave my wife a back massage to work out the kink in her neck.  She had some serious tension going on.  And so she is slightly snoring.  And I think I might be able to sleep too.  

Good night, twitter.",2019-07-01 04:59 +0000,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145556322714365953,"@JasonKander Oh well.  Thank you, Jason.  Your service was bold.  But your story is even bolder.  I don't know if America thanks you.  But I know that I do.  And I think you are pretty trustworthy.  And that is a precious gift.",2019-07-01 04:54 +0000,272,10,0.036764706,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145555902973562880,"@JasonKander Because I need him to learn how to be gentle.  Because I need to learn what gentle means as a feeling and not just a set of muscles I move that people interpret as gentle.  If you get the order right, people actually are nice to me.",2019-07-01 04:53 +0000,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145555602350989312,"@JasonKander Well, the whole world has gotten a picture of him.  You might as well too.  Here is Scout.  Service dog in training.  And in this picture, I am teaching him how to treat a puppy.  That's why the stuffed animal.  That looks like a baby dog. ht",2019-07-01 04:51 +0000,79,3,0.037974684,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145555337254264833,@JasonKander And he still pooped in the apartment today.  But he is getting better.  I was anxious... and he goes a little bananas when I am anxious.  He is really funny though.  And he is there for me when no one else is.,2019-07-01 04:50 +0000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145555106475270154,@JasonKander And it is both a priviledge... and sometimes if no one is looking... I can actually cry for the first time in I don't know how many years.  Because he trusts me.  And I don't know how to trust myself.  I just don't.,2019-07-01 04:49 +0000,44,2,0.045454545,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145554888933433344,@JasonKander But I stopped caring if they thought I was crazy.  I spent my whole life trying to be normal and do what other people thought.  I finally decided to stand up for what I needed.  A dog.  And we are bonding like you wouldn't believe.,2019-07-01 04:49 +0000,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145554625845743616,"@JasonKander And yes, he was $200 from craigslist because he at least came with a kennel, a leash, his collar and some treats... and his favorite blanket.  And this weird orange log he stole from a dog park (that was before he met me).",2019-07-01 04:48 +0000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145554295636598784,"@JasonKander Oh, yeah.  Here is my dog scout.  My support team are humoring me.  Or at least that's what I think.  I just knew I needed him.  And I was going to advocate for the right to have him.",2019-07-01 04:46 +0000,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145554108469907456,"@JasonKander I think I am out of words for tonight.  Oh, and I haven't read your profile yet.  That was too much for me.  I just looked at your pictures.  Because I see thousands of words in them.",2019-07-01 04:45 +0000,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145553858787237888,"@JasonKander My wife has some seriously cheesy tastes in music.  It's really goofy, but I actually don't hate it.  So now I have to put on some relaxing Jesus Music so she can sleep better.  And it's really not that bad.  I kinda like it.",2019-07-01 04:44 +0000,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145553596794191877,"@JasonKander Thank you for listening to me.  And thank you for your service. Thank you for your friends and family and loved ones.  Because it takes a village to support a member of the armed forces.  And call me crazy, but it takes a Nation to support ou",2019-07-01 04:43 +0000,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145553333610078208,@JasonKander And this is where my brain asks if maybe I am talking too much.  I don't know why I got scared.  I was just reading your page and... I felt like maybe I understood you.,2019-07-01 04:42 +0000,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145553160632770560,@JasonKander I can't help but notice when a ball rolls into the street.  I am a super safe driver because I am constantly monitoring my environment to see if everything is okay.  I can't turn it off.  I don't know how to.,2019-07-01 04:42 +0000,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145552908206972928,@JasonKander Did you know that @AmyShumer had a baby the same day as Megan Markle?  I know this because I listen to my future wife.  I honestly have NO idea how to tune her out.  We have to practice being silent together.  Because we both hate silence.,2019-07-01 04:41 +0000,236,3,0.012711864,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145552372313333765,@JasonKander I don't know why.  But she just chose to love without prejudice.  Without judgement.  She didn't act scared when I seemed crazy.  In fact we laugh about it.  I imagine @amyshumer and her husband are like that.,2019-07-01 04:39 +0000,83,2,0.024096386,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145552073167167488,@JasonKander I asked her out on 3 dates.  And she said yes!  And then I got nervous about meeting her and my brain gets all crazy when I am nervous... and I cancelled on her.  Not once.  Not twice.  All 3 times.,2019-07-01 04:37 +0000,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145551844611170304,@JasonKander My girlfriend saved my life.  She had never met me.  I was just some guy that she met on the internet.  And we talked all hours of the night... because neither one of us could sleep.,2019-07-01 04:36 +0000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145551645901819907,@JasonKander I don't have voices in my head.  Just memories of the last thing that my loved ones said to me.,2019-07-01 04:36 +0000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145551538275999744,@JasonKander I don't drink to dull the pain.  I have forgotten what pain feels like.  I drink to just make my brain stop working for a while.  So I don't hear my family and loved ones telling me that I scare them.,2019-07-01 04:35 +0000,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145551184540909570,@JasonKander She was willing to sever my relationship with my son... because it's not safe for a child to be with a homeless person.  I don't drink often.  Except when I get nervous and anxious and I need something to make my brain less fuzzy.,2019-07-01 04:34 +0000,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145550946610700288,@JasonKander I was so scary that my own mom had to pull a string she really didn't want to pull... because she loved my son more than any grandmother I know.,2019-07-01 04:33 +0000,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145550792075751424,@JasonKander I know my heart and I know that I desperately love my family.  I love my son so much it hurts.  I love my son SO much that I would be willing to lay down my life so he could have a better future.,2019-07-01 04:32 +0000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145550632880934917,@JasonKander The only time I feel anxiety... is when I am near the people I love the most.  And that's when all the crazy comes out.  It's too much for me to handle... it just gets foggy.  And my memories are not the same as theirs.,2019-07-01 04:32 +0000,40,2,0.05,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145550380937465862,"@JasonKander People didn't understand why I was suicidal.  They thought I was selfish.  Or maybe was taking the easy way out.  Or maybe they had pity on me.

What I needed was to know it was okay.  That I was safe.",2019-07-01 04:31 +0000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145550130516504576,@JasonKander If this is too much... I am sorry.  I start to talk too much when I start to give myself permission to experience a true emotion.  And I cannot give myself permission to experience a TRUE emotion... unless I know I am safe.,2019-07-01 04:30 +0000,24,2,0.083333333,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145549832003756032,"@JasonKander Because I am crazy.  Normally, I am kinda silly and weird and funny.  And if you don't know me... I am HILARIOUS.  Ask @seanhannity.  But my closest loved ones...",2019-07-01 04:28 +0000,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145549515300179969,@JasonKander After my suicide attempt.  My labs were all messed up.  People thought I was about to die.  People I loved.  People who thought I was so scary that they were afraid to be near me.  Even for 30 minutes.,2019-07-01 04:27 +0000,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145549245598052352,"@JasonKander It's difficult for me to even talk about my military service... Because compared to a lot of veterans, I don't have it that bad.  I have an able body.  My labwork isn't that great.  But it's getting better.",2019-07-01 04:26 +0000,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145548956270768131,@JasonKander Here is what I know.  I know what fear feels like.  I have felt it before.  I felt so much anxiety and fear and frustration and isolation and loneliness and pain until it was too much and I broke.,2019-07-01 04:25 +0000,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.15E+18,https://twitter.com/SuddenlyZen/status/1145548647112859649,"@JasonKander Hey Jason!  My girlfriend told me to read your twitter because your experiences are like mine.  Well, I wasn't in a war zone.  And my PTSD isn't like yours. 

And so I feel kinda guilty for even saying that your truth sounds a lot like my tru",2019-07-01 04:24 +0000,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.17E+18,https://twitter.com/SuddenlyZen/status/1167949128770277376,"@RadioMoser @barbaralsherer

@kmov @kdvr @kmoxnews @9NEWS 

@KOAColorado @espn @FauxPelini @SteveAtwater27 @Broncos @NFL 

HEY STEVE ATWATER... YOU ARE MY HERO!  HOW IS THIS FOR AN EXQUISITE FORM TACKLE...

Remember THIS tackle!!!

https://t.co/dDlTSh5Qj5",2019-08-31 23:55 +0000,224,11,0.049107143,0,1,0,1,1,0,2,0,0,0,0,0,0,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.17E+18,https://twitter.com/SuddenlyZen/status/1167946752990666752,"@KDVR @barbaralsherer

I use THC and CBD to manage my anxiety because of the trauma you put me through.

Because that's the only way I can cope.

AND THE VA KNOWS ABOUT IT.

@9news @KMOV @kmoxnews @foxandfriends @illinoisbarj @dusty_pretty @PeteButtigieg ",2019-08-31 23:46 +0000,97,1,0.010309278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.17E+18,https://twitter.com/SuddenlyZen/status/1167941774993526784,"@AOC @barbaralsherer @dusty_pretty @kmov @9news @kdvr 

I agree.

Masculinity is a complex thing.",2019-08-31 23:26 +0000,103,1,0.009708738,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.17E+18,https://twitter.com/SuddenlyZen/status/1167941401859915776,"@barbaralsherer I am not a forensic accountant.

But I have prepared documents for major corporations and I know how accounting ACTUALLY works.

DO NOT DO ANYTHING TO ANY OF YOUR ACCOUNTS.

@illinoisbarj @kmov @potus @POTUS44 @PeteButtigieg @FBI @DeptVetA",2019-08-31 23:25 +0000,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
